property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,amenities,price,security_deposit,cleaning_fee,extra_people,guests_included,weekly_price,monthly_price,reviews_per_month,coordinate1,coordinate2,coutry_code,coutry,availability_30,availability_60,availability_90,availability_365,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating
House,Private room,Real Bed,3,1125,strict_14_with_grace_period,2,1,2,93,1,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Gym', 'Pets live on this property', 'Dog(s)', 'Free street parking', 'Hot tub', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Wide hallway clearance', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Disabled parking spot', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Wide doorway', 'Accessible-height toilet', 'Wide clearance to shower', 'toilet', 'Step-free access', 'Wide entryway', 'Other', 'Waterfront', 'Beachfront']",150.0,0.0,50.0,0,0,600.0,2500.0,0,-158.05107,21.66414,US,United States,16,26,26,26,10.0,9.0,10.0,10.0,10.0,10.0,96.0
House,Private room,Real Bed,1,1125,moderate,2,1,1,8,2,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials']",50.0,0.0,0.0,10,10,600.0,3000.0,0,151.18704,-33.89415,AU,Australia,0,0,0,0,9.0,9.0,9.0,9.0,10.0,9.0,90.0
Apartment,Entire home/apt,Real Bed,3,1125,moderate,6,2,3,1,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Host greets you']",60.0,0.0,10.0,15,15,350.0,1405.0,0,-73.56749,45.53359,CA,Canada,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,1,1,1,66,1,"['Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Washer', 'Dryer', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Other']",212.0,0.0,0.0,0,0,600.0,3000.0,0,114.15212,22.28561,HK,Hong Kong,9,27,57,317,10.0,9.0,10.0,10.0,10.0,10.0,96.0
Apartment,Entire home/apt,Real Bed,8,1125,moderate,2,1,1,0,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",105.0,0.0,95.0,0,0,1000.0,3000.0,0,-74.00287,40.75039,US,United States,5,5,5,70,10.0,10.0,10.0,10.0,10.0,10.0,100.0
Condominium,Private room,Real Bed,1,1125,moderate,2,1,1,182,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace', 'Hot water', 'Host greets you']",95.0,0.0,0.0,25,25,600.0,3000.0,0,-73.90156,40.82417,US,United States,0,0,0,0,9.0,9.0,9.0,9.0,9.0,9.0,91.0
Apartment,Entire home/apt,Real Bed,3,365,strict_14_with_grace_period,3,1,2,164,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Host greets you']",45.0,0.0,20.0,15,15,600.0,3000.0,0,2.12422,41.3748,ES,Spain,6,21,36,179,10.0,10.0,10.0,10.0,9.0,9.0,94.0
Apartment,Entire home/apt,Real Bed,7,1125,moderate,4,2,3,0,1,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo', 'Long term stays allowed']",100.0,352.0,55.0,0,0,1050.0,2450.0,0,28.99531,41.07186,TR,Turkey,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
Apartment,Private room,Real Bed,1,3,flexible,2,1,1,99,1,"['Wifi', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",30.0,0.0,30.0,8,8,600.0,3000.0,0,-73.54518,45.55946,CA,Canada,29,59,89,353,10.0,9.0,10.0,10.0,9.0,10.0,93.0
Condominium,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2,0,1,117,1,"['TV', 'Internet', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Keypad', 'Hot water', 'Long term stays allowed']",129.0,300.0,135.0,25,25,895.0,2995.0,0,-159.46996,22.21592,US,United States,4,6,15,252,10.0,10.0,10.0,10.0,10.0,10.0,93.0
House,Entire home/apt,Real Bed,5,1125,moderate,7,4,7,3,2,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Other pet(s)', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50']",495.0,0.0,150.0,0,0,1850.0,7500.0,0,151.2503,-33.9096,AU,Australia,0,0,0,0,9.0,9.0,10.0,10.0,10.0,9.0,100.0
Apartment,Private room,Real Bed,3,1125,moderate,2,1,1,11,1,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Smoke detector']",99.0,0.0,80.0,20,20,600.0,3000.0,0,-73.98385,40.72143,US,United States,27,38,38,38,10.0,10.0,10.0,10.0,10.0,10.0,100.0
Apartment,Entire home/apt,Real Bed,3,1125,moderate,4,2,3,132,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'High chair', 'Crib', 'Hot water', 'Host greets you', 'Paid parking on premises']",115.0,150.0,60.0,0,0,600.0,3000.0,0,2.16236,41.39078,ES,Spain,6,9,14,194,10.0,10.0,10.0,10.0,10.0,9.0,97.0
Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,42,1,"['TV', 'Wifi', 'Air conditioning', 'Paid parking off premises', 'Elevator', 'Family/kid friendly', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",283.0,0.0,150.0,100,100,600.0,3000.0,0,114.17164,22.29676,HK,Hong Kong,4,25,55,330,10.0,10.0,10.0,10.0,10.0,9.0,94.0
Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,6,2,2,33,2,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Elevator', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'High chair', 'Children’s books and toys', 'Pack ’n Play/travel crib', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",157.0,500.0,175.0,0,0,1225.0,5000.0,0,-156.44638,20.72575,US,United States,4,7,18,184,10.0,10.0,10.0,10.0,10.0,10.0,97.0
Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,7,4,4,58,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Private living room', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed']",107.0,400.0,166.0,7,7,600.0,3000.0,0,-73.57114,45.51542,CA,Canada,0,0,0,0,9.0,10.0,10.0,9.0,10.0,9.0,87.0
Apartment,Private room,Real Bed,1,6,moderate,2,1,1,5,1,"['Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Essentials']",60.0,0.0,35.0,0,0,600.0,3000.0,0,-73.9528,40.70018,US,United States,0,0,0,0,10.0,10.0,10.0,10.0,9.0,10.0,100.0
Apartment,Entire home/apt,Futon,1,1125,moderate,2,1,1,62,1,"['Wifi', 'Free parking on premises', 'Gym', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Luggage dropoff allowed']",70.0,0.0,10.0,10,10,434.0,1500.0,0,-73.81066,40.58881,US,United States,22,52,82,357,9.0,9.0,10.0,10.0,9.0,9.0,93.0
Serviced apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,4,1,3,61,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Elevator', 'Family/kid friendly', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Long term stays allowed']",353.0,800.0,100.0,100,100,600.0,3000.0,0,114.16785,22.32117,HK,Hong Kong,16,32,62,337,9.0,9.0,9.0,9.0,10.0,9.0,89.0
Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,4,2,4,35,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Wheelchair accessible', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Heating', 'Family/kid friendly', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo']",50.0,300.0,0.0,0,0,450.0,1750.0,0,-8.67594,41.15493,PT,Portugal,0,0,0,138,8.0,8.0,9.0,9.0,9.0,8.0,86.0
Apartment,Entire home/apt,Real Bed,3,112,moderate,2,0,1,9,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Gym', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hair dryer', 'Laptop friendly workspace']",150.0,0.0,50.0,0,0,1050.0,3000.0,0,-73.95352,40.71607,US,United States,0,0,0,0,10.0,10.0,10.0,10.0,10.0,9.0,93.0
Serviced apartment,Entire home/apt,Real Bed,1,1125,moderate,4,0,2,4,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Smoke detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Baby bath', 'High chair', 'Crib', 'Pack ’n Play/travel crib', 'Children’s dinnerware', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Garden or backyard', 'Host greets you']",178.0,200.0,0.0,20,20,600.0,3000.0,0,-8.62317,41.15725,PT,Portugal,29,49,73,336,10.0,10.0,10.0,10.0,9.0,9.0,95.0
Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,1,2,240,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Baby bath', 'High chair', 'Children’s books and toys', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Cleaning before checkout', 'Well-lit path to entrance', 'Step-free access', 'Accessible-height bed', 'Step-free access', 'Host greets you', 'Beachfront', 'Handheld shower head', 'Hot water kettle']",55.0,0.0,30.0,10,10,381.0,1344.0,0,-8.61748,41.14172,PT,Portugal,17,47,77,352,10.0,10.0,10.0,10.0,10.0,10.0,94.0
Apartment,Entire home/apt,Real Bed,4,1125,moderate,3,1,2,10,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_50']",150.0,100.0,70.0,0,0,600.0,3000.0,0,-73.98639,40.72822,US,United States,0,0,0,0,10.0,9.0,10.0,10.0,10.0,10.0,100.0
Loft,Entire home/apt,Real Bed,2,360,strict_14_with_grace_period,3,1,3,20,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Free street parking', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Crib', 'Hot water', 'Host greets you']",75.0,100.0,0.0,15,15,400.0,1200.0,0,-8.61844,41.14195,PT,Portugal,7,18,25,203,10.0,10.0,10.0,10.0,10.0,10.0,94.0
Loft,Private room,Real Bed,3,1125,flexible,3,1,2,0,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Pets live on this property', 'Cat(s)', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo']",148.0,0.0,0.0,30,30,600.0,2680.0,0,29.03035,40.98978,TR,Turkey,30,60,90,180,10.0,10.0,10.0,10.0,10.0,10.0,100.0
Apartment,Entire home/apt,Real Bed,1,7,flexible,4,1,2,3,2,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Hot tub', 'Heating', 'Family/kid friendly', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo']",420.0,0.0,0.0,0,0,2800.0,3000.0,0,-73.98021,40.76387,US,United States,0,0,0,0,10.0,9.0,10.0,9.0,10.0,9.0,100.0
Apartment,Private room,Real Bed,3,1125,strict_14_with_grace_period,2,1,1,27,1,[''],300.0,500.0,80.0,50,50,475.0,3000.0,0,151.22606,-33.86858,AU,Australia,30,60,90,365,9.0,9.0,10.0,10.0,10.0,9.0,92.0
Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,"['Wifi', 'Kitchen', 'Heating', 'Washer', 'Smoke detector', 'Essentials', 'Shampoo']",50.0,0.0,0.0,0,0,260.0,950.0,0,-73.57775,45.53161,CA,Canada,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
Apartment,Private room,Real Bed,1,90,strict_14_with_grace_period,2,1,1,149,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Luggage dropoff allowed']",60.0,0.0,12.0,20,20,600.0,3000.0,0,-73.95951,40.69695,US,United States,7,10,15,255,10.0,10.0,10.0,10.0,9.0,10.0,97.0
Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,3,0,1,92,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",221.0,500.0,150.0,30,30,600.0,3800.0,0,-73.98593,40.73947,US,United States,24,36,51,125,10.0,10.0,10.0,10.0,10.0,10.0,98.0
Loft,Entire home/apt,Real Bed,5,1125,moderate,2,1,1,5,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Hangers', 'Iron', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Host greets you']",105.0,500.0,50.0,98,98,714.0,2500.0,0,-73.93944,40.69588,US,United States,29,59,89,364,10.0,9.0,10.0,10.0,9.0,10.0,100.0
Apartment,Entire home/apt,Pull-out Sofa,1,1125,strict_14_with_grace_period,6,2,6,15,2,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Window guards', 'Hot water', 'Bed linens', 'Pocket wifi']",298.0,0.0,200.0,0,0,600.0,3000.0,0,-43.19931834008216,-22.981942430356344,BR,Brazil,0,0,27,302,9.0,9.0,10.0,9.0,10.0,9.0,83.0
Apartment,Private room,Real Bed,3,7,moderate,2,1,1,8,1,"['Internet', 'Wifi', 'Wheelchair accessible', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials']",85.0,0.0,20.0,0,0,550.0,3000.0,0,-73.94884,40.67689,US,United States,30,60,90,365,10.0,10.0,10.0,10.0,9.0,10.0,100.0
Apartment,Private room,Real Bed,1,1125,flexible,4,1,3,1,1,"['TV', 'Wifi', 'Kitchen', 'Smoking allowed', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Suitable for events', 'Washer']",100.0,0.0,0.0,0,0,600.0,3000.0,0,2.17607,41.37914,ES,Spain,0,0,0,0,8.0,2.0,4.0,6.0,6.0,6.0,60.0
Apartment,Entire home/apt,Real Bed,2,4,strict_14_with_grace_period,2,1,1,1,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit']",80.0,0.0,50.0,0,0,700.0,3000.0,0,-73.94694,40.81899,US,United States,0,0,0,0,8.0,8.0,8.0,10.0,10.0,8.0,80.0
House,Entire home/apt,Real Bed,2,180,strict_14_with_grace_period,2,1,1,14,1,"['TV', 'Wifi', 'Free street parking', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Oven', 'Stove']",90.0,0.0,82.0,12,12,600.0,3000.0,0,-154.93328,19.39404,US,United States,30,60,90,365,9.0,9.0,10.0,9.0,10.0,9.0,91.0
Apartment,Entire home/apt,Real Bed,3,1125,flexible,6,2,3,2,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo']",240.0,0.0,0.0,0,0,600.0,3000.0,0,-73.95128,40.80156,US,United States,0,0,0,0,10.0,7.0,10.0,10.0,8.0,10.0,80.0
Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,1,2,1,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",67.0,0.0,0.0,0,0,600.0,3000.0,0,-73.9803,40.74086,US,United States,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
Villa,Private room,Real Bed,3,30,moderate,12,6,8,0,6,"['TV', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Bathtub', 'Baby bath', 'High chair', 'Crib', 'Pack ’n Play/travel crib', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Long term stays allowed', 'Cleaning before checkout', 'Wide hallway clearance', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Step-free access', 'Step-free access', 'Hot water kettle']",60.0,0.0,0.0,30,30,420.0,1500.0,0,-8.41995,40.97524,PT,Portugal,28,58,88,363,10.0,10.0,10.0,10.0,10.0,10.0,100.0
Apartment,Private room,Real Bed,1,6,flexible,1,1,1,0,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Fire extinguisher', 'Essentials', '24-hour check-in', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",90.0,0.0,0.0,0,0,447.0,3000.0,0,29.02553,40.98431,TR,Turkey,30,60,90,365,10.0,10.0,10.0,10.0,10.0,10.0,100.0
House,Entire home/apt,Real Bed,7,7,flexible,5,3,5,1,2,"['TV', 'Wifi', 'Kitchen', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Shampoo']",399.0,500.0,150.0,0,0,600.0,3000.0,0,151.24601,-33.9279,AU,Australia,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
Apartment,Entire home/apt,Real Bed,7,1125,strict_14_with_grace_period,10,3,7,0,3,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Essentials', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Long term stays allowed']",701.0,4500.0,120.0,150,150,600.0,3000.0,0,-43.291460446886724,-22.905105601340335,BR,Brazil,27,57,87,362,10.0,10.0,10.0,10.0,10.0,10.0,100.0
Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,6,2,4,11,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Pack ’n Play/travel crib', 'Hot water', 'Long term stays allowed', 'Host greets you']",125.0,200.0,48.0,20,20,600.0,3000.0,0,2.16375,41.40076,ES,Spain,22,37,56,325,7.0,9.0,8.0,9.0,9.0,7.0,76.0
Serviced apartment,Entire home/apt,Real Bed,30,1125,moderate,2,1,1,6,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Gym', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'High chair', 'Crib', 'Pack ’n Play/travel crib', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you', 'Paid parking on premises']",64.0,250.0,75.0,0,0,600.0,2500.0,0,-73.55844,45.5049,CA,Canada,22,52,82,357,9.0,9.0,7.0,8.0,9.0,9.0,80.0
